FRANCHISE_ID,ID,NAME,AREA,BUILDING,PHONE,CUISINE_DESCRIPTION,PHONE_AREA_CODE,FRANCHISE_LOCATION_COUNT,IS_FRANCHISE
MILLE-FEUILLE BAKERY CAFE_1_41583557,41583557,MILLE-FEUILLE BAKERY CAFE,TORONTO,552,2125334698,Bakery Products/Desserts,212,1,False
MILLE-FEUILLE BAKERY_1_50037780,50037780,MILLE-FEUILLE BAKERY,TORONTO,2175,2123626261,French,212,1,False
MILLE-FEUILLE_1_50103057,50103057,MILLE-FEUILLE,RICHMOND HILL,622,3473508838,Coffee/Tea,347,1,False
MILLENIUM HILTON_1_41623532,41623532,MILLENIUM HILTON,TORONTO,55,2126932001,American,212,1,False
MILLER'S ALE HOUSE_1_50003701,50003701,MILLER'S ALE HOUSE,SCARBOROUGH,2883,7184770112,American,718,1,False
MILLIE'S COFFEE CO. / KAPETID ROASTERS_1_50177657,50177657,MILLIE'S COFFEE CO. / KAPETID ROASTERS,ETOBICOKE,25-83,3478792631,,347,1,False
MILLIE'S GOOD TIMES DELI_1_50165234,50165234,MILLIE'S GOOD TIMES DELI,ETOBICOKE,13-01,7187849198,American,718,1,False
MILLIE'S OF STATEN ISLAND_1_50076747,50076747,MILLIE'S OF STATEN ISLAND,SCARBOROUGH,185,9179522344,Italian,917,1,False
MILLIES_1_50167983,50167983,MILLIES,ETOBICOKE,437,7188872000,,718,1,False
MILLION GOODS_1_50149683,50149683,MILLION GOODS,TORONTO,88,4145815446,Coffee/Tea,414,1,False
MILLY'S CORNER RESTAURANT AND BAR_1_50016260,50016260,MILLY'S CORNER RESTAURANT AND BAR,NORTH YORK,1129,7188934900,Latin American,718,1,False
MILLY'S PIZZERIA_1_50048923,50048923,MILLY'S PIZZERIA,RICHMOND HILL,834,7185994441,Pizza,718,1,False
MILLY'S_1_50151047,50151047,MILLY'S,RICHMOND HILL,397,7182553220,,718,1,False
MILO COFFEE SHOP_1_50124598,50124598,MILO COFFEE SHOP,TORONTO,503,9172614750,Sandwiches/Salads/Mixed Buffet,917,1,False
MILO'S YARD_1_50016580,50016580,MILO'S YARD,ETOBICOKE,564,3479874535,American,347,1,False
MILU_2_50105679,50105679,MILU,TORONTO,333,6173145173,Chinese,617,2,True
MILU_2_50164010,50164010,MILU,TORONTO,225,6173145173,Chinese,617,2,True
MIMI & JACKS_1_50154711,50154711,MIMI & JACKS,RICHMOND HILL,1444,7188136656,,718,1,False
MIMI CHENG'S DUMPLINGS_1_50012093,50012093,MIMI CHENG'S DUMPLINGS,TORONTO,179,2125332007,Chinese,212,1,False
MIMI JAPANESE RESTAURANT_1_41388901,41388901,MIMI JAPANESE RESTAURANT,TORONTO,566,2127878316,Japanese,212,1,False
MIMI'S PIZZA_2_50107643,50107643,MIMI'S PIZZA,TORONTO,217,6468612518,Pizza,646,2,True
MIMI'S PIZZA_2_50146342,50146342,MIMI'S PIZZA,TORONTO,2393,2129708887,Pizza,212,2,True
MIMI'S_3_40367728,40367728,MIMI'S,TORONTO,984,2126884692,Italian,212,3,True
MIMI'S_3_50157280,50157280,MIMI'S,RICHMOND HILL,1035,9176793299,Mediterranean,917,3,True
MIMI'S_3_50173592,50173592,MIMI'S,TORONTO,231,3322568965,American,332,3,True
MIMI_1_50042501,50042501,MIMI,TORONTO,185,2124181260,French,212,1,False
MIMMOS BRICK OVEN PIZZA_1_50060674,50060674,MIMMOS BRICK OVEN PIZZA,SCARBOROUGH,3959,7189676560,Pizza,718,1,False
MIMOZA CAFE_1_50127881,50127881,MIMOZA CAFE,ETOBICOKE,30-05,3476759216,Coffee/Tea,347,1,False
MIMOZA_1_50116820,50116820,MIMOZA,ETOBICOKE,36-05,7186736360,Eastern European,718,1,False
MIN DU SHENG YAN_1_50161233,50161233,MIN DU SHENG YAN,ETOBICOKE,36-07,9296662757,Chinese,929,1,False
MIN JIANG MEI SHI_1_50130525,50130525,MIN JIANG MEI SHI,RICHMOND HILL,5820,7185673577,Chinese,718,1,False
MINAS RESTAURANT_1_50133893,50133893,MINAS RESTAURANT,ETOBICOKE,90-49,7188011789,Filipino,718,1,False
MINCA RAMEN FACTORY_1_41010271,41010271,MINCA RAMEN FACTORY,TORONTO,536,2125058001,Japanese,212,1,False
MINETTA LANE THEATRE_1_50063017,50063017,MINETTA LANE THEATRE,TORONTO,18,2128716834,Bottled Beverages,212,1,False
MINETTA TAVERN_1_50076528,50076528,MINETTA TAVERN,TORONTO,113,2124753850,French,212,1,False
MING BAKERY_1_50086434,50086434,MING BAKERY,RICHMOND HILL,1412,9177024431,Bakery Products/Desserts,917,1,False
MING GARDEN CHEN_1_50172854,50172854,MING GARDEN CHEN,ETOBICOKE,104-28,7188033846,Chinese,718,1,False
MING KEE KITCHEN_1_50056245,50056245,MING KEE KITCHEN,TORONTO,237,2122192282,Chinese,212,1,False
MING MEN_1_50176333,50176333,MING MEN,RICHMOND HILL,196,9174889082,,917,1,False
MING MUN_1_50158403,50158403,MING MUN,RICHMOND HILL,196,3477027892,Asian/Asian Fusion,347,1,False
MING STAR_1_50123136,50123136,MING STAR,ETOBICOKE,89-16,7184466994,Chinese,718,1,False
MING WEI XUAN_1_50143698,50143698,MING WEI XUAN,ETOBICOKE,40-52,3476347856,Chinese,347,1,False
MING WOK KITCHEN_1_41265530,41265530,MING WOK KITCHEN,ETOBICOKE,8418,7184780241,Chinese,718,1,False
MING WONG RESTAURANT_1_50117809,50117809,MING WONG RESTAURANT,TORONTO,61,6463705005,Chinese,646,1,False
MING WONG_1_50057675,50057675,MING WONG,NORTH YORK,29,7185629793,Chinese,718,1,False
MINGLES_2_41103052,41103052,MINGLES,ETOBICOKE,130-18,7188056507,American,718,2,True
MINGLES_2_41192316,41192316,MINGLES,NORTH YORK,4012,7183209505,Caribbean,718,2,True
MINI BAR_1_41030972,41030972,MINI BAR,RICHMOND HILL,482,3477210529,American,347,1,False
MINI GOURMET DELI_1_50176227,50176227,MINI GOURMET DELI,TORONTO,230,3474942782,American,347,1,False
MINI PICADERA RESTAURANT CORP_1_50147877,50147877,MINI PICADERA RESTAURANT CORP,RICHMOND HILL,308,3473810479,Spanish,347,1,False
MINI PICANTERIA EL GUAYAQUILENO RESTAURANT_1_41011463,41011463,MINI PICANTERIA EL GUAYAQUILENO RESTAURANT,ETOBICOKE,94-54,7187604982,Latin American,718,1,False
MINISHOP_1_50161102,50161102,MINISHOP,ETOBICOKE,138-46,,,nan,1,False
MINITALIA PIZZERIA_1_50119007,50119007,MINITALIA PIZZERIA,ETOBICOKE,66-25,7183862006,Pizza,718,1,False
MINNIE'S BAR_1_50088657,50088657,MINNIE'S BAR,RICHMOND HILL,885,2405350815,Bottled Beverages,240,1,False
MINNOWS BAR_1_50105803,50105803,MINNOWS BAR,RICHMOND HILL,167,9125521018,American,912,1,False
MINNOW_1_41701458,41701458,MINNOW,ETOBICOKE,,9292496141,Japanese,929,1,False
MINO BRASSERIE_1_50118988,50118988,MINO BRASSERIE,TORONTO,225,8455249006,French,845,1,False
MINSKOFF THEATRE_1_40483694,40483694,MINSKOFF THEATRE,TORONTO,200,2123544624,American,212,1,False
MINT BAY INDIAN CUISINE_1_50161643,50161643,MINT BAY INDIAN CUISINE,RICHMOND HILL,7508,3472958114,,347,1,False
MINT HEIGHTS_2_50108895,50108895,MINT HEIGHTS,RICHMOND HILL,46,3479160325,Indian,347,2,True
MINT HEIGHTS_2_50127950,50127950,MINT HEIGHTS,RICHMOND HILL,368,7182374005,Indian,718,2,True
MINT MASALA_1_50133225,50133225,MINT MASALA,TORONTO,95,2127772888,Indian,212,1,False
MINT PORCH CAFE_1_50121971,50121971,MINT PORCH CAFE,RICHMOND HILL,2123,6466532872,Vegan,646,1,False
MINTON'S PLAYHOUSE_1_50145693,50145693,MINTON'S PLAYHOUSE,TORONTO,210,6462266232,,646,1,False
MINUS CELSIUS ICE CREAM_1_50056256,50056256,MINUS CELSIUS ICE CREAM,TORONTO,302,4077977174,Frozen Desserts,407,1,False
MINUTE SUITES_1_50143382,50143382,MINUTE SUITES,ETOBICOKE,,3095070070,,309,1,False
MIO RIVERA'S BAKERY_1_50135956,50135956,MIO RIVERA'S BAKERY,ETOBICOKE,45-10,6462480728,Bakery Products/Desserts,646,1,False
MIOLIN BAKERY_1_50157977,50157977,MIOLIN BAKERY,RICHMOND HILL,422,9173764666,Bakery Products/Desserts,917,1,False
MIRA CALI BAKERY #6_1_50086121,50086121,MIRA CALI BAKERY #6,ETOBICOKE,82-02,7188061675,Bakery Products/Desserts,718,1,False
MIRA SUSHI_1_50148940,50148940,MIRA SUSHI,ETOBICOKE,153-11,7183807777,Other,718,1,False
MIRACALI BAKERY #1_1_41341336,41341336,MIRACALI BAKERY #1,ETOBICOKE,45-58,7184828840,Bakery Products/Desserts,718,1,False
MIRACALI BAKERY II_1_40390973,40390973,MIRACALI BAKERY II,ETOBICOKE,76-04,7187797175,Bakery Products/Desserts,718,1,False
MIRACALI III_1_41663384,41663384,MIRACALI III,ETOBICOKE,80-28,3476390113,Bakery Products/Desserts,347,1,False
MIRACLE CLEANERS_1_50112798,50112798,MIRACLE CLEANERS,TORONTO,23,2128123045,,212,1,False
MIRADOR RESTAURANT_3_50088027,50088027,MIRADOR RESTAURANT,NORTH YORK,44,3476713655,Latin American,347,3,True
MIRADOR RESTAURANT_3_50121453,50121453,MIRADOR RESTAURANT,NORTH YORK,1452,7186843011,Latin American,718,3,True
MIRADOR RESTAURANT_3_50148032,50148032,MIRADOR RESTAURANT,NORTH YORK,3439,3476713655,Latin American,347,3,True
MIRAGE DINER_1_40892893,40892893,MIRAGE DINER,RICHMOND HILL,717,7189983750,American,718,1,False
MIRAJ HEALTHY GRILL_1_50070479,50070479,MIRAJ HEALTHY GRILL,TORONTO,120,2126962818,Mediterranean,212,1,False
MIRAKUYA_1_50053326,50053326,MIRAKUYA,RICHMOND HILL,727,7185763279,Japanese,718,1,False
MIRANDA CAFE_1_50100597,50100597,MIRANDA CAFE,ETOBICOKE,51-24B,3472079345,American,347,1,False
MIRANDA'S PUPUSERIA_1_50065825,50065825,MIRANDA'S PUPUSERIA,ETOBICOKE,90-40,7188802747,Spanish,718,1,False
MIRE STAR_1_50164597,50164597,MIRE STAR,TORONTO,3640,2123011762,Seafood,212,1,False
MIRELI RESTAURANT_1_50015891,50015891,MIRELI RESTAURANT,NORTH YORK,1122,9174737593,Latin American,917,1,False
MIRIAM WEST VILLAGE_1_50174477,50174477,MIRIAM WEST VILLAGE,TORONTO,140,9176481784,,917,1,False
MIRIAM_2_41163474,41163474,MIRIAM,RICHMOND HILL,79,7186222250,Mediterranean,718,2,True
MIRIAM_2_50112649,50112649,MIRIAM,TORONTO,300,6465902659,Mediterranean,646,2,True
MIRNA'S PUPUSERIA DELI CORP_1_50179371,50179371,MIRNA'S PUPUSERIA DELI CORP,RICHMOND HILL,1350,3477309001,,347,1,False
MIRNA'S PUPUSERIA_1_50157671,50157671,MIRNA'S PUPUSERIA,RICHMOND HILL,8523,9295426410,Latin American,929,1,False
MIRROR TEA HOUSE_1_50057994,50057994,MIRROR TEA HOUSE,RICHMOND HILL,575,9179090577,Coffee/Tea,917,1,False
MIRU_1_50170918,50170918,MIRU,TORONTO,25,6467516033,,646,1,False
MIS ANTOJITOS AND NATURAL JUICE BAR_1_50057895,50057895,MIS ANTOJITOS AND NATURAL JUICE BAR,NORTH YORK,1268,3475908673,"Juice, Smoothies, Fruit Salads",347,1,False
MIS TAQUITOS_1_50120760,50120760,MIS TAQUITOS,RICHMOND HILL,6612,7187459413,Mexican,718,1,False
MIS TIERRAS COLOMBIANAS_2_50017467,50017467,MIS TIERRAS COLOMBIANAS,ETOBICOKE,54-08,7186727272,Latin American,718,2,True
MIS TIERRAS COLOMBIANAS_2_50148759,50148759,MIS TIERRAS COLOMBIANAS,ETOBICOKE,60-39,3472416063,Latin American,347,2,True
MISAKI SUSHI_1_50102282,50102282,MISAKI SUSHI,SCARBOROUGH,645,7189668882,Japanese,718,1,False
MISC_1_50071494,50071494,MISC,RICHMOND HILL,758,3476634020,Thai,347,1,False
MISHIK_1_50142699,50142699,MISHIK,TORONTO,259A,3479297878,Japanese,347,1,False
MISHKA SOHO_1_50162193,50162193,MISHKA SOHO,TORONTO,519,9172792006,Eastern European,917,1,False
MISHKI_1_50133948,50133948,MISHKI,SCARBOROUGH,875,3479626401,Other,347,1,False
MISIPASTA_1_50139258,50139258,MISIPASTA,RICHMOND HILL,46,3472449046,Italian,347,1,False
MISIRIZZI_1_50050958,50050958,MISIRIZZI,TORONTO,36,2123750100,Italian,212,1,False
MISI_1_50081437,50081437,MISI,RICHMOND HILL,325,3475663262,Italian,347,1,False
MISKI CAFE_1_50177212,50177212,MISKI CAFE,RICHMOND HILL,1209,9293895217,Coffee/Tea,929,1,False
MISO SUSHI_1_50112280,50112280,MISO SUSHI,TORONTO,328,6469520098,Japanese,646,1,False
MISOYA_2_41299712,41299712,MISOYA,TORONTO,129,2126774825,Japanese,212,2,True
MISOYA_2_50118039,50118039,MISOYA,TORONTO,535,6463681101,Japanese,646,2,True
MISS ADA_1_50064279,50064279,MISS ADA,RICHMOND HILL,184,9179091023,Mediterranean,917,1,False
MISS AM BAKERY_1_50142846,50142846,MISS AM BAKERY,SCARBOROUGH,2222,6467448384,Bakery Products/Desserts,646,1,False
MISS BAGEL_1_50159871,50159871,MISS BAGEL,RICHMOND HILL,1351,9296499317,Bagels/Pretzels,929,1,False
MISS BARB'S_1_50152814,50152814,MISS BARB'S,RICHMOND HILL,1038,6469828032,Coffee/Tea,646,1,False
MISS DONG BURGER_1_50144695,50144695,MISS DONG BURGER,RICHMOND HILL,711,9179090098,Chicken,917,1,False
MISS DU'S TEA SHOP_1_50112328,50112328,MISS DU'S TEA SHOP,TORONTO,33,6469233093,Coffee/Tea,646,1,False
MISS JOYCE KITCHEN CARIBBEAN RESTAURANT LLC_1_50165779,50165779,MISS JOYCE KITCHEN CARIBBEAN RESTAURANT LLC,NORTH YORK,1076,7187441088,,718,1,False
"MISS KOREA BARBECUE ""SUN""_1_50002294",50002294,"MISS KOREA BARBECUE ""SUN""",TORONTO,10,2127363232,Korean,212,1,False
MISS KOREA_2_41503714,41503714,MISS KOREA,TORONTO,10,2125944963,Korean,212,2,True
MISS KOREA_2_41695803,41695803,MISS KOREA,TORONTO,10,2125947766,Korean,212,2,True
MISS LILY'S 7A CAFE_1_40381720,40381720,MISS LILY'S 7A CAFE,TORONTO,109,2128121482,Caribbean,212,1,False
MISS MADELEINE_1_50060535,50060535,MISS MADELEINE,TORONTO,400,6468961227,Bakery Products/Desserts,646,1,False
MISS MAIME'S SPOONBREAD TOO_1_40364179,40364179,MISS MAIME'S SPOONBREAD TOO,TORONTO,364,2128656744,Soul Food,212,1,False
MISS NELLIE'S_1_50155433,50155433,MISS NELLIE'S,TORONTO,321,6463603012,,646,1,False
MISS YOLA'S TACOS_1_50159938,50159938,MISS YOLA'S TACOS,TORONTO,570,9162932688,Other,916,1,False
MISS YOLO'S TACOS_1_50154567,50154567,MISS YOLO'S TACOS,TORONTO,230,6462665642,,646,1,False
MISSINGNAME_1_1_50169969,50169969,MISSINGNAME_1,NORTH YORK,600,6464046160,,646,1,False
MISSINGNAME_2_1_50174985,50174985,MISSINGNAME_2,NORTH YORK,1026,3478637385,,347,1,False
MISSINGNAME_3_1_50173537,50173537,MISSINGNAME_3,ETOBICOKE,1080,3476658477,,347,1,False
MISSION BUENA NUTRICION_1_50103792,50103792,MISSION BUENA NUTRICION,ETOBICOKE,32-53,3478133899,"Juice, Smoothies, Fruit Salads",347,1,False
MISSION CEVICHE_2_50093281,50093281,MISSION CEVICHE,TORONTO,1400,2126500014,Peruvian,212,2,True
MISSION CEVICHE_2_50150128,50150128,MISSION CEVICHE,TORONTO,7,6462799316,Peruvian,646,2,True
MISSION CHINESE / BASEMENT_1_50083194,50083194,MISSION CHINESE / BASEMENT,TORONTO,45,9177947388,Chinese,917,1,False
MISSION NYC_1_50072372,50072372,MISSION NYC,TORONTO,229,9177698191,Korean,917,1,False
MISSION SANDWICH SOCIAL_1_50121787,50121787,MISSION SANDWICH SOCIAL,RICHMOND HILL,326,3475295328,Sandwiches/Salads/Mixed Buffet,347,1,False
MISTA OH_1_50107101,50107101,MISTA OH,TORONTO,41,3475379363,Korean,347,1,False
MISTER BURRITO LOCO_1_50057623,50057623,MISTER BURRITO LOCO,ETOBICOKE,43-20,7183616513,Mexican,718,1,False
MISTER CANGREJO_2_50063937,50063937,MISTER CANGREJO,ETOBICOKE,79-07,3476008405,Latin American,347,2,True
MISTER CANGREJO_2_50112930,50112930,MISTER CANGREJO,ETOBICOKE,83-17,3476008405,Spanish,347,2,True
MISTER CHEEKS_1_50177865,50177865,MISTER CHEEKS,RICHMOND HILL,347,5123478777,,512,1,False
MISTER CHICKEN II LLC_1_50152298,50152298,MISTER CHICKEN II LLC,TORONTO,750,9294905770,,929,1,False
MISTER CHICKEN II_1_50077411,50077411,MISTER CHICKEN II,ETOBICOKE,44-64,3473306382,Chicken,347,1,False
MISTER CHICKEN_1_50080683,50080683,MISTER CHICKEN,ETOBICOKE,73-18,7188061051,Latin American,718,1,False
MISTER DIPS_1_50105020,50105020,MISTER DIPS,TORONTO,89,9142181827,Hamburgers,914,1,False
MISTER EVERYTHING_1_50174691,50174691,MISTER EVERYTHING,ETOBICOKE,34-39,3478379294,,347,1,False
MISTER PARADISE_1_50086120,50086120,MISTER PARADISE,TORONTO,105,9732241749,American,973,1,False
MISTER SEOUL_1_50117866,50117866,MISTER SEOUL,ETOBICOKE,39-35,3475027103,Korean,347,1,False
MISTO BAR AND GRILL_1_50105882,50105882,MISTO BAR AND GRILL,NORTH YORK,2314,7186976400,Italian,718,1,False
MISTURA PERUANA RESTAURANT_1_41615714,41615714,MISTURA PERUANA RESTAURANT,ETOBICOKE,84-23,7184413237,Spanish,718,1,False
MISTURA PERUANA_2_50069761,50069761,MISTURA PERUANA,ETOBICOKE,86-06,3472889233,Peruvian,347,2,True
MISTURA PERUANA_2_50119889,50119889,MISTURA PERUANA,ETOBICOKE,132-04,7183224322,Peruvian,718,2,True
MISUENO_1_50172084,50172084,MISUENO,ETOBICOKE,77-13,3475810611,,347,1,False
MITAD DEL MUNDO BAR RESTAURANT_1_50071440,50071440,MITAD DEL MUNDO BAR RESTAURANT,ETOBICOKE,104-10,7184461900,Latin American,718,1,False
MITCHELL'S KITCHEN_1_50004097,50004097,MITCHELL'S KITCHEN,RICHMOND HILL,261,3473651243,Caribbean,347,1,False
MITCHELL'S RESTAURANT_1_40366961,40366961,MITCHELL'S RESTAURANT,RICHMOND HILL,617A,7187893212,Soul Food,718,1,False
MITI MITI TAPERIA_1_50018224,50018224,MITI MITI TAPERIA,RICHMOND HILL,138,7182303760,Mexican,718,1,False
MITO ASIAN FUSION_1_50056057,50056057,MITO ASIAN FUSION,ETOBICOKE,64-18,7182556668,Japanese,718,1,False
MITOUSHI SUSHI ASIAN FUSION_1_50004836,50004836,MITOUSHI SUSHI ASIAN FUSION,RICHMOND HILL,2478,7183360003,Asian/Asian Fusion,718,1,False
MITOUSHI_1_50135092,50135092,MITOUSHI,RICHMOND HILL,1221,7189989882,Japanese,718,1,False
MITO_2_50106967,50106967,MITO,ETOBICOKE,210-35,9175180388,Asian/Asian Fusion,917,2,True
MITO_2_50163228,50163228,MITO,RICHMOND HILL,280,9175180388,Asian/Asian Fusion,917,2,True
MITR THAI_1_50126944,50126944,MITR THAI,TORONTO,37,2124666699,Thai,212,1,False
MITSURU_1_50161001,50161001,MITSURU,TORONTO,149,3474397719,,347,1,False
MITZ (MELLOW YELLOW COFFEE & VIBES)_1_50053408,50053408,MITZ (MELLOW YELLOW COFFEE & VIBES),TORONTO,1729,2127227220,Jewish/Kosher,212,1,False
MIXED INGREDIENTS_1_50177493,50177493,MIXED INGREDIENTS,TORONTO,71,3476804361,,347,1,False
MIXTAPE_1_50035091,50035091,MIXTAPE,RICHMOND HILL,1533,6467220838,American,646,1,False
MIYABI SUSHI_1_50179492,50179492,MIYABI SUSHI,TORONTO,330,3473311919,,347,1,False
MIYAKO_1_50076114,50076114,MIYAKO,TORONTO,642,2127245200,Japanese,212,1,False
MIYAMA SUSHI & STEAKHOUSE_1_50140029,50140029,MIYAMA SUSHI & STEAKHOUSE,ETOBICOKE,349,3473375841,Japanese,347,1,False
MIZNON AT HUDSON YARDS LLC_1_50168691,50168691,MIZNON AT HUDSON YARDS LLC,TORONTO,20,9178177600,,917,1,False
MIZNON COLUMBIA_1_50176313,50176313,MIZNON COLUMBIA,TORONTO,2895,9178177600,,917,1,False
MIZNON ROCK LLC_1_50177871,50177871,MIZNON ROCK LLC,TORONTO,30,9178177600,,917,1,False
MIZNON_3_50073698,50073698,MIZNON,TORONTO,75,6469546904,Mediterranean,646,3,True
MIZNON_3_50116301,50116301,MIZNON,TORONTO,601,3329108524,Mediterranean,332,3,True
MIZNON_3_50143570,50143570,MIZNON,TORONTO,1410,9178177600,Jewish/Kosher,917,3,True
MIZU HIBACHI JAPANESE FUSION_1_50016861,50016861,MIZU HIBACHI JAPANESE FUSION,SCARBOROUGH,240,7186088809,Japanese,718,1,False
MIZU SUSHI_1_50080573,50080573,MIZU SUSHI,RICHMOND HILL,311,7187826666,Japanese,718,1,False
MIZUMI_1_41545062,41545062,MIZUMI,ETOBICOKE,231-10,7182298686,Japanese,718,1,False
MIZU_1_50145847,50145847,MIZU,TORONTO,940,9176756338,Japanese,917,1,False
MJ SMITH FOOD & SPIRITS_1_50085108,50085108,MJ SMITH FOOD & SPIRITS,TORONTO,9,6465967497,American,646,1,False
MLB &Q BURGER_1_50115882,50115882,MLB &Q BURGER,ETOBICOKE,43-07,9294024931,Hamburgers,929,1,False
MLB PATINA_1_50101942,50101942,MLB PATINA,TORONTO,1271,5166959764,American,516,1,False
MLW 3 INC._1_50173270,50173270,MLW 3 INC.,TORONTO,41,6467255776,,646,1,False
MM KITCHEN STUDIO_1_50119430,50119430,MM KITCHEN STUDIO,TORONTO,179,6468842035,American,646,1,False
MM UNION LLC_1_50147535,50147535,MM UNION LLC,ETOBICOKE,29-18,7184453155,,718,1,False
MMM THATS A WRAP_1_41443528,41443528,MMM THATS A WRAP,ETOBICOKE,45-52,7184289727,American,718,1,False
MMM...THAT'S A WRAP_1_41381542,41381542,MMM...THAT'S A WRAP,ETOBICOKE,163-12,7183229727,American,718,1,False
MMMENFES INC_1_50143145,50143145,MMMENFES INC,TORONTO,42,3476151609,Greek,347,1,False
MO NA CAFE_1_50135617,50135617,MO NA CAFE,TORONTO,80,9178558312,Mediterranean,917,1,False
MO'S BAR_1_41599083,41599083,MO'S BAR,RICHMOND HILL,80,7187972849,American,718,1,False
MO'S GENERAL_1_50110265,50110265,MO'S GENERAL,RICHMOND HILL,620,5132597195,Pizza,513,1,False
MOA COFFEE_3_50082462,50082462,MOA COFFEE,ETOBICOKE,43-04,9293280043,Coffee/Tea,929,3,True
MOA COFFEE_3_50134169,50134169,MOA COFFEE,ETOBICOKE,45-51,3474486560,American,347,3,True
MOA COFFEE_3_50134444,50134444,MOA COFFEE,ETOBICOKE,61-08,9178327858,Coffee/Tea,917,3,True
MOC MAC_1_50171545,50171545,MOC MAC,TORONTO,77,9176896026,,917,1,False
MOCA ASIAN BISTRO_1_41310853,41310853,MOCA ASIAN BISTRO,ETOBICOKE,107-18,7182683333,Asian/Asian Fusion,718,1,False
MOCADA_1_50164061,50164061,MOCADA,RICHMOND HILL,10,7182300492,Coffee/Tea,718,1,False
MOCANA BAKERY_1_50083554,50083554,MOCANA BAKERY,TORONTO,532,3473638460,Bakery Products/Desserts,347,1,False
MOCHA BURGER_2_50037940,50037940,MOCHA BURGER,TORONTO,496,9174201036,Jewish/Kosher,917,2,True
MOCHA BURGER_2_50165643,50165643,MOCHA BURGER,TORONTO,4,2125176353,,212,2,True
MOCHA CAFE_1_50114214,50114214,MOCHA CAFE,NORTH YORK,145,3472936829,American,347,1,False
MOCHA HOOKAH CAFE_1_41624356,41624356,MOCHA HOOKAH CAFE,RICHMOND HILL,183,7186246764,Middle Eastern,718,1,False
MOCHA YEMEN BAY RIDGE CORP_1_50166119,50166119,MOCHA YEMEN BAY RIDGE CORP,RICHMOND HILL,8602,9293929442,,929,1,False
MOCHI DOLCI_1_50122132,50122132,MOCHI DOLCI,TORONTO,222,6462509548,Asian/Asian Fusion,646,1,False
MOCHI HUT INC._1_50178852,50178852,MOCHI HUT INC.,ETOBICOKE,45-43B,3477889222,,347,1,False
MOCHICK TEA_1_50141171,50141171,MOCHICK TEA,RICHMOND HILL,7815,3472546486,Asian/Asian Fusion,347,1,False
MOCHIDOKI_1_50104248,50104248,MOCHIDOKI,TORONTO,176,5166447370,Other,516,1,False
MOCHIIDO_1_50137323,50137323,MOCHIIDO,ETOBICOKE,135-15,8132987851,Bakery Products/Desserts,813,1,False
MOCHINUT_1_50118413,50118413,MOCHINUT,ETOBICOKE,45-43B,2017474477,Donuts,201,1,False
MOCHIRON IZAKAYA_1_50086933,50086933,MOCHIRON IZAKAYA,ETOBICOKE,34-18,3478089089,Japanese,347,1,False
MOCKINGBIRD_1_50162871,50162871,MOCKINGBIRD,RICHMOND HILL,213,2816506718,American,281,1,False
MODALO GELATO CORP_1_50175633,50175633,MODALO GELATO CORP,RICHMOND HILL,156,6464276877,,646,1,False
MODELO BAR/ PAISANO BURGERS/ JUNIOR'S DESSERTS_1_41688139,41688139,MODELO BAR/ PAISANO BURGERS/ JUNIOR'S DESSERTS,RICHMOND HILL,620,9176186310,American,917,1,False
MODERN BREAD & BAGEL_1_50123232,50123232,MODERN BREAD & BAGEL,TORONTO,139,6464377157,Bagels/Pretzels,646,1,False
MODERN BREAD AND BAGEL_3_50086611,50086611,MODERN BREAD AND BAGEL,TORONTO,472,6467752985,Jewish/Kosher,646,3,True
MODERN BREAD AND BAGEL_3_50152324,50152324,MODERN BREAD AND BAGEL,TORONTO,1427,6464436658,Jewish/Kosher,646,3,True
MODERN BREAD AND BAGEL_3_50173977,50173977,MODERN BREAD AND BAGEL,TORONTO,630,6469744046,,646,3,True
MODERN COFFEE HOUSE_1_50135195,50135195,MODERN COFFEE HOUSE,TORONTO,105,9172672333,Bakery Products/Desserts,917,1,False
MODERN LOVE_1_50053112,50053112,MODERN LOVE,RICHMOND HILL,317,9292980626,Vegan,929,1,False
MODERN ORGANIZATION HUMAN DEVELOPMENT CENTER_1_50077541,50077541,MODERN ORGANIZATION HUMAN DEVELOPMENT CENTER,RICHMOND HILL,10315,7189153015,Caribbean,718,1,False
MODERN SHANGHAI INC._1_50170579,50170579,MODERN SHANGHAI INC.,TORONTO,50,7186979925,,718,1,False
MODERN TEA & SALAD_1_50146521,50146521,MODERN TEA & SALAD,TORONTO,302,6468526868,Coffee/Tea,646,1,False
MODERN TEASHOP_1_50098000,50098000,MODERN TEASHOP,TORONTO,300,6468501333,Coffee/Tea,646,1,False
MODI TO GEORGIA_1_50096278,50096278,MODI TO GEORGIA,RICHMOND HILL,8505,7189757828,Eastern European,718,1,False
MODOO CHICKEN AND NOODLE BAR_1_50126688,50126688,MODOO CHICKEN AND NOODLE BAR,ETOBICOKE,216-17,3478368382,Korean,347,1,False
MOE & SAL CORP_1_50172397,50172397,MOE & SAL CORP,TORONTO,472,6465154921,,646,1,False
MOE'S CAFE_2_41212475,41212475,MOE'S CAFE,TORONTO,209,2125922167,American,212,2,True
MOE'S CAFE_2_50084773,50084773,MOE'S CAFE,TORONTO,141,2125922548,Sandwiches,212,2,True
MOE'S DOUGHS_1_50013222,50013222,MOE'S DOUGHS,RICHMOND HILL,126,7183491216,Donuts,718,1,False
